campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,roas_calc,ctr_calc,cvr_calc,cpc,cpa,intent_score,engagement_depth,cost_waste_ratio,campaign_health_score,risk_flag
C02157,19-07-2025,Search,East,Tablet,Gen Z,Sales,156823,8214.0,5.24,8003.02,899.0,10.94,48.73,243,25,6.34,66013.04,8.247485638466669,5.2377187165229815,10.943396226415095,0.9741959829580037,8.892244444444446,0.5345706816810778,124.58610000000002,7127.489612000001,0.19125904320419637,0
C02158,13-08-2024,Affiliate,West,CTV,Boomers,Leads,54590,1149.0,2.1,1453.52,68.0,5.92,63.92,66,37,6.87,6236.61,4.287744410527184,2.1047425399791173,5.913043478260869,1.2639304347826086,21.06550724637681,0.06018484288354898,23.8128,1367.471616,0.20623631289323152,0
C02159,03-12-2025,Display,Central,CTV,Gen X,Awareness,172543,1807.0,1.05,1672.06,76.0,4.21,66.17,173,43,6.65,6399.19,3.8248419064468697,1.0472691023738874,4.20353982300885,0.9248119469026549,21.715064935064934,0.10843084710436206,58.525899999999986,1601.666274,0.19972575514648067,0
C02160,19-05-2025,Social,West,CTV,Gen X,Traffic,85334,1580.0,1.85,1823.77,30.0,1.9,62.2,234,34,9.17,890.63,0.48807794954980627,1.851526337376223,1.8975332068311195,1.1535547122074636,58.83129032258064,0.07034810126582278,88.452,1789.11837,0.2752363304462326,0
C02161,18-02-2025,Email,Central,Desktop,Boomers,Sales,57064,2907.0,5.09,183.53,170.0,5.85,51.13,176,28,5.83,6973.1,37.78843548474503,5.0941908350127045,5.845942228335626,0.0631121045392022,1.0732748538011696,0.19750623441396506,86.0112,172.793495,0.17546792626626515,0
C02162,09-11-2024,Display,West,Tablet,Gen Z,Awareness,152323,1198.0,0.79,1072.76,17.0,1.42,73.11,145,31,7.46,610.69,0.5687397556250932,0.7864814474409811,1.4178482068390326,0.8947122602168474,59.59777777777778,0.027783025232762108,38.990500000000004,1057.526808,0.22385575355498838,0
C02163,13-06-2025,Search,North,Mobile,Boomers,Awareness,132690,6305.0,4.75,13218.17,393.0,6.23,48.18,211,29,5.54,31125.88,2.3546016883056957,4.75164103066523,6.232159847764034,2.0961259118300033,33.548654822335024,0.26728954859699067,109.3402,12394.678009,0.166720534267904,0
C02164,05-10-2024,Video,Central,Mobile,Boomers,App Installs,188222,4999.0,2.66,8124.35,201.0,4.02,63.19,139,36,7.22,21471.45,2.6425261681035277,2.655892212960159,4.02,1.62487,40.21955445544555,0.08705094251441033,51.1659,7797.751130000001,0.21677906479999448,1
C02165,06-10-2025,Email,North,Tablet,Boomers,Traffic,50600,517.0,1.02,441.06,0.0,10.83,63.76,123,28,6.63,5690.29,12.872211916934353,1.021718938360902,0.0,0.8514671814671815,441.06,0.20569641754169246,44.57520000000001,393.29320199999995,0.19935682089047688,0
C02166,22-02-2025,Social,West,CTV,Gen Z,Traffic,99132,2538.0,2.56,2083.44,122.0,4.81,86.11,227,31,8.68,2964.29,1.4221037784728752,2.5601969071852966,4.8050413548641195,0.8205750295391887,16.938536585365853,0.12534381816094592,31.530300000000004,1983.226536,0.26064571792667507,0
C02167,14-08-2025,Video,North,Tablet,Boomers,Sales,144719,4056.0,2.8,6706.28,155.0,3.82,88.4,233,19,9.37,14591.18,2.175424315072578,2.802653399668325,3.8205570618683757,1.6530145427655902,42.98897435897436,0.09955928411633108,27.028,6450.100104,0.2813004889499285,0
C02168,07-09-2024,Affiliate,West,Mobile,Gen X,Traffic,91229,1836.0,2.01,2166.47,99.0,5.39,43.11,51,24,9.22,12008.45,5.5403073629623485,2.0124958895100296,5.389221556886228,1.179352204681546,21.664699999999996,0.062319201995012466,29.0139,2049.697267,0.2767467426176267,0
C02169,24-12-2025,Email,East,Tablet,Gen X,Leads,41662,2090.0,5.02,1011.82,215.0,10.29,63.12,122,31,8.5,19294.28,19.05005825319405,5.016441446847322,10.282161645145864,0.4838928742228599,4.684351851851852,0.19578602620087332,44.9936,907.7037220000001,0.25546937650494234,0
C02170,12-03-2024,Video,South,Mobile,Boomers,Awareness,204554,4423.0,2.16,5006.29,275.0,6.22,33.38,55,34,5.33,17943.96,3.583567159082058,2.16225465033854,6.216094032549728,1.131620705244123,18.13873188405797,0.09950552646887724,36.64099999999999,4694.898762,0.1601075464825691,0
C02171,30-12-2024,Search,North,Desktop,Gen X,App Installs,163187,5488.0,3.36,6997.72,404.0,7.36,63.84,226,30,6.73,37001.57,5.286905319829912,3.3629923768904577,7.360174895245035,1.2748624521770815,17.278320987654322,0.25653300431832204,81.72159999999998,6482.687808000001,0.20241497771544317,0
C02172,23-06-2025,Affiliate,Central,Tablet,Gen X,Traffic,84276,2124.0,2.52,2520.76,55.0,2.59,84.01,117,45,6.56,2324.77,0.921883922339953,2.5202605693130984,2.588235294117647,1.1862400000000002,45.01357142857143,0.03564639454181861,18.70829999999999,2455.4723160000003,0.19687251049176496,0
C02173,20-11-2024,Email,West,Desktop,Boomers,Traffic,82094,3136.0,3.82,1179.41,258.0,8.23,53.37,168,29,8.16,22732.71,19.25831702544031,3.8199646750715632,8.22441823398151,0.37596748485814474,4.553706563706564,0.25430200478204895,78.33840000000001,1082.3445570000001,0.2453817716384349,0
C02174,19-05-2024,Email,West,Mobile,Boomers,Traffic,63255,1271.0,2.01,276.83,75.0,5.9,33.65,189,36,7.46,5221.01,18.792103084620095,2.009295560895409,5.89622641509434,0.2176336477987421,3.6424999999999996,0.3218181818181819,125.4015,260.49703,0.2245078617116482,0
C02175,28-04-2024,Affiliate,West,Desktop,Boomers,Leads,115158,2349.0,2.04,2266.76,140.0,5.96,49.9,186,30,9.83,9766.24,4.306558013193635,2.039788466381264,5.957446808510639,0.9645787234042554,16.07631205673759,0.21779174852652258,93.186,2131.6611040000003,0.2953362814819225,0
C02176,29-10-2024,Email,South,CTV,Millennials,Awareness,56776,1203.0,2.12,588.17,80.0,6.65,54.13,161,37,7.67,7186.68,12.197973420235247,2.1188157176321396,6.64451827242525,0.48851328903654484,7.261358024691358,0.1942046072918556,73.8507,549.056695,0.2305315276211335,0
C02177,06-03-2025,Affiliate,South,Mobile,Boomers,Leads,37118,543.0,1.46,730.52,18.0,3.31,30.32,221,48,6.98,2392.49,3.270573600174978,1.4628626848783641,3.308823529411765,1.3428676470588234,38.44842105263158,0.23356002554278413,153.9928,706.339788,0.2098610156633947,0
C02178,25-05-2025,Email,South,Tablet,Millennials,Awareness,69864,2022.0,2.89,1164.9,150.0,7.42,59.8,198,27,9.52,13797.06,11.833827944077536,2.8941530093752235,7.4147305981216025,0.5758279782501237,7.714569536423841,0.24163815789473686,79.596,1078.46442,0.2861199261864598,0
C02179,11-02-2025,Search,North,CTV,Gen Z,App Installs,132403,6945.0,5.25,16947.31,680.0,9.79,39.39,196,40,5.87,69817.2,4.1194195763471395,5.245309809371318,9.78980708321336,2.439866109991362,24.885917767988254,0.4750779896013864,118.7956,15288.168351000002,0.17702485913851992,0
C02180,30-09-2025,Social,North,Mobile,Boomers,Awareness,55328,1623.0,2.93,1821.89,89.0,5.48,89.04,113,32,8.39,9482.09,5.201679750286632,2.933362251260641,5.4802955665024635,1.1218534482758622,20.243222222222222,0.06877387827632163,12.384799999999991,1722.0504280000002,0.25185730191623334,0
C02181,03-09-2024,Affiliate,South,CTV,Gen X,Traffic,115358,2219.0,1.92,2941.54,94.0,4.24,18.9,196,18,7.88,12151.93,4.12974165177024,1.9235603637340823,4.234234234234234,1.325018018018018,30.963578947368422,0.41760804020100506,158.95600000000002,2816.818704,0.23721556563859197,0
C02182,14-09-2025,Social,South,Tablet,Millennials,App Installs,100264,3031.0,3.02,3499.27,111.0,3.66,41.09,166,18,6.29,6536.48,1.8674216560436765,3.0229890789408067,3.660949868073879,1.154112796833773,31.243482142857143,0.1443478260869565,97.7906,3371.196718,0.1889841404161539,0
C02183,06-11-2025,Social,West,Tablet,Gen Z,Leads,102308,1699.0,1.66,1969.79,99.0,5.83,51.66,167,38,7.08,11781.96,5.978292968809462,1.6606554653060828,5.823529411764706,1.1587,19.6979,0.18488606152677556,80.7278,1854.951243,0.21278217309820519,0
C02184,12-02-2024,Search,South,Mobile,Gen Z,Awareness,142469,6301.0,4.42,11053.99,86.0,1.36,48.29,331,18,7.34,2567.16,0.23221730639285967,4.422685477644416,1.364646144081244,1.7540447476991432,127.05735632183908,0.0913288699533374,171.1601,10903.655735999999,0.2203749488480531,1
C02185,08-12-2024,Video,Central,Mobile,Gen Z,Traffic,203558,5852.0,2.87,9254.75,427.0,7.3,62.83,49,24,7.2,34057.81,3.6796380628258105,2.8748421833473343,7.295404066290791,1.5811976764052622,21.623247663551403,0.05603947986840044,18.2133,8579.153250000001,0.21612533369617637,1
C02186,21-02-2024,Display,East,Desktop,Gen Z,Awareness,235949,3033.0,1.29,2473.7,174.0,5.74,49.28,218,39,6.29,20801.52,8.40567341495939,1.2854418308963764,5.735003295978905,0.8153263019116677,14.135428571428571,0.24887032617342877,110.5696,2331.7096199999996,0.18921625584313267,0
C02187,18-07-2024,Video,East,Desktop,Boomers,Awareness,179533,4552.0,2.54,11972.89,279.0,6.13,77.69,76,32,8.84,29439.97,2.4586805123481175,2.535452894716321,6.127827805842301,2.629670546892159,42.76032142857142,0.05920447324945991,16.955600000000004,11238.951842999999,0.26532514755730985,1
C02188,02-12-2024,Video,North,CTV,Gen Z,Sales,116278,2313.0,1.99,2296.7,210.0,9.08,26.16,195,41,8.78,17555.12,7.640301170735953,1.9891811935087162,9.075194468452894,0.9925237683664649,10.884834123222747,0.6519145802650957,143.988,2088.15964,0.2646792218957007,0
C02189,05-03-2024,Affiliate,North,Desktop,Boomers,Sales,38299,634.0,1.66,504.52,0.0,0.0,,188,26,4.3,275.99,0.5459526823864536,1.6553524804177544,0.0,0.7945196850393701,504.52,0.0,94.0,504.52,0.12900277594025272,0
C02190,04-11-2024,Display,West,Desktop,Millennials,Leads,161844,2566.0,1.59,1513.01,157.0,6.12,63.33,88,33,5.49,11469.2,7.575379290757657,1.5854675770026878,6.116088819633814,0.5894078691079081,9.576012658227848,0.08371832737447536,32.269600000000004,1420.4137879999998,0.1648978054421305,0
C02191,24-02-2024,Search,South,Mobile,Gen Z,Leads,106913,5899.0,5.52,5340.63,430.0,7.29,47.77,113,34,7.63,41901.8,7.8443845792389215,5.517518753390576,7.288135593220339,0.9051915254237288,12.391252900232018,0.16890916547057616,59.0199,4951.298073,0.22926126273157177,0
C02192,16-12-2024,Display,West,Mobile,Millennials,App Installs,203745,2495.0,1.22,2594.88,33.0,1.32,41.33,90,35,7.63,3208.39,1.2359546666255758,1.2245639178192456,1.3221153846153846,1.0396153846153846,76.32000000000001,0.02806520198440822,52.803,2560.6275840000003,0.2289596829502262,0
C02193,26-11-2024,Affiliate,East,Mobile,Millennials,App Installs,102067,2630.0,2.58,2642.45,140.0,5.32,33.87,54,19,6.48,6206.66,2.347939246061019,2.576713563506682,5.32117065754466,1.0043519574306348,18.74078014184397,0.08238600516203042,35.7102,2501.87166,0.19456869114243236,0
C02194,11-09-2025,Search,Central,Mobile,Millennials,Traffic,117055,5976.0,5.11,3261.36,369.0,6.17,20.87,78,36,8.74,31478.69,9.649054672077881,5.105248769819574,6.1736657185879205,0.5456516647147398,8.814486486486487,0.2200548696844993,61.7214,3060.1340880000002,0.2626677517935279,0
C02195,30-12-2025,Display,North,Desktop,Gen Z,Leads,184890,1530.0,0.83,1119.73,46.0,3.01,54.29,160,30,7.46,1635.71,1.459504073237979,0.8275145896771611,3.0045721750489878,0.7313716525146963,23.82404255319149,0.0871043588352324,73.13600000000001,1086.026127,0.22397315126245,0
C02196,02-02-2024,Social,South,Mobile,Millennials,Leads,146928,3504.0,2.38,5521.23,0.0,3.57,63.91,202,25,6.22,11508.06,2.0839515920198908,2.3848253237958468,0.0,1.5752439372325249,5521.23,0.11109844399938376,72.9018,5324.1220889999995,0.18682197898951533,0
C02197,14-11-2024,Display,West,Desktop,Gen Z,Leads,153530,280.0,0.18,110.29,6.0,2.14,70.3,246,33,7.27,84.6,0.7601761164525114,0.1823735923038344,2.135231316725979,0.392491103202847,15.755714285714287,0.07383450210378682,73.06200000000001,107.92979400000002,0.21824434739933415,0
C02198,11-12-2025,Affiliate,Central,Tablet,Boomers,Sales,128614,2347.0,1.82,412.84,79.0,3.37,53.31,136,24,6.67,6624.68,16.007829112700563,1.824826031178323,3.3645655877342415,0.17582623509369674,5.1605,0.08438961517215982,63.4984,398.927292,0.20034195814524977,0
C02199,01-01-2024,Video,Central,CTV,Millennials,Leads,280887,8198.0,2.92,13023.38,739.0,9.01,57.48,105,31,6.85,41616.58,3.1952830000353187,2.9186010082310387,9.013294304183438,1.5884107818026587,17.599162162162163,0.1617732558139535,44.646,11849.973462,0.205824046765406,0
C02200,16-12-2025,Social,South,Tablet,Boomers,Awareness,144676,3888.0,2.69,7474.68,113.0,2.91,62.41,191,34,6.33,11032.07,1.475727960533356,2.687365648997422,2.9056312676780665,1.9220056569812292,65.56736842105263,0.08765336697681755,71.79690000000001,7257.166812,0.19007427833193896,1
C02201,23-07-2025,Email,Central,Tablet,Millennials,Traffic,71318,2605.0,3.65,1759.07,172.0,6.6,71.9,220,28,10.0,13850.77,7.86944269262018,3.6526030931448843,6.600153491941672,0.6750076745970837,10.168034682080924,0.1991769547325103,61.81999999999998,1642.9713799999997,0.3004189795637757,0
C02202,28-01-2025,Affiliate,West,CTV,Boomers,Sales,115811,2416.0,2.09,2646.5,0.0,0.0,78.01,253,41,6.63,62.41,0.02357318224740321,2.086139605567644,0.0,1.094952420355813,2646.5,0.0,55.634699999999995,2646.5,0.19890011985973802,0
C02203,28-02-2025,Email,East,Tablet,Gen Z,App Installs,27184,1017.0,3.74,812.9,71.0,6.98,43.01,144,46,6.31,4030.62,4.952230003685957,3.741033658267427,6.974459724950884,0.7985265225933202,11.290277777777778,0.2283844580777096,82.06560000000002,756.15958,0.18975971881635958,0
C02204,22-10-2025,Video,West,Desktop,Gen X,Leads,221904,6144.0,2.77,8459.42,285.0,4.64,50.74,235,32,3.7,21744.96,2.570198642620579,2.7687523940424956,4.637917005695687,1.3766346623270953,29.57839160839161,0.21074603788171625,115.76099999999998,8066.9029120000005,0.1114140472057856,0
C02205,25-09-2025,Affiliate,North,CTV,Millennials,Awareness,54956,358.0,0.65,393.85,4.0,1.12,27.08,180,44,,631.03,1.5981511966569582,0.6514183816438307,1.1142061281337048,1.097075208913649,78.77000000000001,0.07179487179487182,131.256,389.43888000000004,0.15014472742048143,0
C02206,14-08-2025,Email,East,CTV,Gen X,App Installs,53923,1075.0,1.99,346.62,66.0,6.14,64.98,20,38,6.18,6699.17,19.27153213278868,1.9935464728135894,6.133828996282528,0.3221375464684015,5.173432835820895,0.018611700515307666,7.004,325.337532,0.1855333994585268,0
C02207,12-03-2024,Affiliate,Central,Tablet,Boomers,Awareness,80934,957.0,1.18,541.1,44.0,4.6,61.83,101,25,,4182.23,7.7148681055155865,1.1824303453388523,4.592901878914405,0.5648225469728602,12.024444444444445,0.07394556740410632,38.551700000000004,516.2094,0.15017992040911224,0
C02208,06-02-2024,Search,South,Tablet,Boomers,Traffic,149697,6062.0,4.05,15816.81,377.0,6.22,78.4,126,18,8.05,26212.71,1.6571642977125152,4.049486299082152,6.218043872670295,2.6087431964374073,41.8434126984127,0.09870528967254408,27.215999999999998,14833.004417999999,0.24169622895107437,1
C02209,14-12-2024,Display,South,Mobile,Millennials,Leads,167914,2268.0,1.35,2155.81,0.0,0.0,,260,39,6.24,428.94,0.19887704526592515,1.350683381472769,0.0,0.9501145879241957,2155.81,0.0,130.0,2155.81,0.18720101120630617,0
C02210,16-04-2024,Display,South,Tablet,Gen Z,Awareness,177487,782.0,0.44,575.74,40.0,5.12,44.59,139,37,7.97,2212.61,3.8364080868328885,0.4405931668619851,5.108556832694764,0.7353001277139208,14.042439024390244,0.15610440886159246,77.0199,546.262112,0.23941652070839123,0
C02211,06-12-2025,Display,North,Tablet,Millennials,Sales,235335,2355.0,1.0,1274.06,0.0,0.0,47.66,148,20,6.5,0.0,0.0,1.0006968759560797,0.0,0.5407724957555178,1274.06,0.0,77.46320000000001,1274.06,0.195,0
C02212,24-08-2024,Email,East,Desktop,Gen Z,Sales,41854,556.0,1.33,279.01,60.0,10.79,46.02,182,40,3.54,4898.95,17.49562515624442,1.3283956516545217,10.771992818671453,0.5009156193895871,4.573934426229508,0.41764780944279023,98.24359999999999,248.904821,0.10708360121402007,0
C02213,20-12-2024,Display,Central,Desktop,Millennials,Awareness,175700,2149.0,1.22,1857.05,146.0,6.79,52.56,133,29,6.76,8713.56,4.689626221038185,1.2231006084199862,6.790697674418604,0.8637441860465116,12.63299319727891,0.16860903659447346,63.09519999999999,1730.956305,0.20314465106507634,0
C02214,22-03-2024,Email,East,Mobile,Boomers,Sales,61232,2677.0,4.37,319.98,188.0,7.02,64.82,192,37,5.81,11093.94,34.56271418779986,4.371825649568043,7.0201643017177,0.11948469006721435,1.693015873015873,0.20477666362807662,67.54560000000002,297.517404,0.17486535800865288,0
C02215,30-10-2024,Display,East,Desktop,Millennials,Awareness,189218,1640.0,0.87,866.0,7.0,0.43,30.5,185,43,6.94,325.33,0.37523644752018454,0.8667205724583684,0.42656916514320536,0.5277269957343084,108.25,0.025253968253968254,128.57500000000002,862.2762,0.20824995772711305,0
C02216,20-06-2024,Video,West,Mobile,Gen X,Sales,264348,7799.0,2.95,13072.72,64.0,0.82,51.82,194,34,7.02,4191.07,0.3205721095449497,2.9502665037507234,0.8205128205128205,1.6759897435897435,201.11876923076923,0.030117379780386214,93.4692,12965.523696,0.21065893321819446,1
C02217,24-04-2025,Search,North,CTV,Millennials,App Installs,151308,9999.0,6.61,27904.8,723.0,7.23,72.09,209,35,6.79,51373.68,1.8409678274767254,6.60833129556074,7.23,2.79048,38.542541436464084,0.20674100424134628,58.331900000000005,25887.282959999997,0.20410271914124925,0
C02218,02-01-2024,Display,Central,CTV,Millennials,App Installs,215604,2856.0,1.32,2491.02,120.0,4.2,50.57,163,35,6.47,11332.01,4.547319042383288,1.3246446047169593,4.200210010500525,0.8719005950297515,20.58694214876033,0.13275159976730658,80.5709,2386.39716,0.1943757028513797,0
C02219,10-02-2024,Search,East,Mobile,Gen Z,Sales,103625,4509.0,4.35,10257.57,182.0,4.04,53.15,144,18,6.6,7285.7,0.7102061983297867,4.351224596143824,4.035476718403547,2.2744057649667404,56.05229508196721,0.10743490304709141,67.464,9843.164172,0.19820802358457315,1
C02220,19-05-2024,Display,South,CTV,Gen Z,App Installs,125092,1801.0,1.44,1140.36,70.0,3.89,45.67,225,30,7.35,7061.53,6.186943646176491,1.4397288417417442,3.884572697003329,0.6328301886792452,16.061408450704224,0.18754017570173562,122.2425,1095.9999959999998,0.22088828388587645,0
C02221,14-06-2024,Email,North,Tablet,Gen Z,Awareness,60789,624.0,1.03,65.26,34.0,5.45,51.31,198,43,7.15,2070.15,31.242831270751584,1.0264846191807862,5.4399999999999995,0.10441600000000001,1.8645714285714288,0.20628942840757025,96.4062,61.70333000000001,0.2150513560799278,0
C02222,31-05-2024,Video,North,CTV,Gen X,Leads,263846,9346.0,3.54,12835.05,574.0,6.14,33.13,159,40,9.45,62756.72,4.889099060848158,3.5422043836011023,6.141007809992511,1.3731732106558254,22.32182608695652,0.2860416056255493,106.32329999999999,12046.97793,0.2840690999804701,0
C02223,05-11-2024,Display,East,CTV,Gen Z,App Installs,186260,3286.0,1.76,1707.29,113.0,3.44,62.3,207,43,4.96,13075.0,7.653852683092449,1.7641911081761614,3.43778521448129,0.5194067538789169,14.976228070175438,0.11249289099526066,78.039,1648.559224,0.1490529527624697,0
C02224,01-10-2024,Display,West,Mobile,Boomers,Leads,220597,2090.0,0.95,1192.17,0.0,0.0,46.77,200,28,6.6,0.0,0.0,0.9474247273320701,0.0,0.5701434720229556,1192.17,0.0,106.46,1192.17,0.19799999999999998,0
C02225,08-11-2024,Affiliate,West,CTV,Gen Z,Leads,121913,1878.0,1.54,995.48,113.0,6.02,55.41,234,37,7.57,9469.04,9.502488760436737,1.5404301392785078,6.01383714741884,0.5297924427887174,8.732280701754386,0.2497216805530934,104.34060000000002,935.552104,0.22762345252985564,0
C02226,13-08-2025,Email,North,Mobile,Millennials,Awareness,65503,1956.0,2.99,745.68,157.0,8.03,46.91,138,38,6.31,9227.28,12.35774361172122,2.986077186126038,8.02248339294839,0.38103219213081246,4.7194936708860755,0.23129618033813404,73.2642,685.8018959999999,0.18980291277303704,0
C02227,08-01-2025,Search,South,Mobile,Gen X,Sales,139837,6988.0,5.0,6413.0,497.0,7.11,58.02,245,51,9.1,47624.07,7.425018709073901,4.997211058510563,7.111174703104879,0.917584776076692,12.877510040160642,0.29514571331751943,102.85099999999998,5957.0357,0.2735993161222688,0
C02229,08-08-2025,Email,North,Mobile,Gen X,Awareness,59921,1923.0,3.21,1140.47,169.0,8.79,54.02,43,37,10.0,17650.87,15.463279805864367,3.2091719235005507,8.783783783783784,0.5927598752598753,6.708647058823529,0.0686968375136314,19.7714,1040.222687,0.3002093312630477,0
C02230,07-12-2025,Search,North,Tablet,Gen Z,Leads,129699,6653.0,5.13,17181.36,426.0,6.4,72.02,121,41,6.69,29963.9,1.74387569577171,5.12952968388589,6.402164111812443,2.5821100090171325,40.23737704918033,0.10605313612708847,33.85580000000001,16081.75296,0.20091065032245173,1
C02231,24-04-2025,Display,Central,CTV,Gen X,Traffic,179401,1654.0,0.92,620.04,34.0,2.06,60.75,131,46,6.58,2402.97,3.8692676800206103,0.9219518177054883,2.054380664652568,0.3746465256797583,17.71542857142857,0.04370202429149797,51.4175,607.267176,0.19750282385500573,0
C02232,12-07-2024,Social,Central,CTV,Gen Z,Traffic,108636,1397.0,1.29,1791.47,18.0,1.29,40.82,201,36,8.04,312.13,0.17413401618995017,1.2859338899270045,1.2875536480686696,1.2814520743919886,94.2878947368421,0.06200143472022956,118.95179999999999,1768.360037,0.24131885327410885,0
C02233,22-07-2025,Display,South,CTV,Boomers,Awareness,225391,772.0,0.34,545.41,20.0,2.59,45.78,173,38,5.62,1321.42,2.4183671601910657,0.3425143749556328,2.58732212160414,0.7055756791720569,25.97190476190476,0.0957823856348867,93.8006,531.283881,0.16879453804490455,0
C02234,05-06-2024,Email,Central,Desktop,Boomers,Sales,55658,1617.0,2.91,654.88,168.0,10.39,45.2,164,18,6.07,17177.45,26.189928035616273,2.905190535223414,10.3831891223733,0.40474660074165636,3.8750295857988166,0.3688225108225108,89.87200000000001,586.837968,0.18293490997455436,0
C02235,16-01-2025,Display,East,CTV,Millennials,Awareness,251636,3465.0,1.38,3657.35,0.0,0.0,50.28,5,36,9.08,289.21,0.07905476512635477,1.376983511963662,0.0,1.055207732256203,3657.35,0.0,2.4859999999999998,3657.35,0.27240040196030124,0
C02236,26-09-2024,Display,East,Mobile,Gen X,App Installs,215877,1800.0,0.83,1423.3,72.0,4.0,63.7,115,35,7.48,7682.19,5.393660043530155,0.833804278342397,3.997779011660189,0.7902831760133259,19.497260273972604,0.07109737248840804,41.745,1366.368,0.22456269888341454,0
C02237,18-07-2024,Social,South,Mobile,Gen Z,Sales,94869,1179.0,1.24,1442.47,23.0,1.95,32.86,271,40,5.59,2002.53,1.3873028189016743,1.2427532412775377,1.9491525423728815,1.2224322033898305,60.102916666666665,0.15606910809214414,181.9494,1414.3418350000002,0.16800400087050654,0
C02238,28-08-2025,Search,South,Mobile,Millennials,Sales,76532,3560.0,4.65,6167.18,171.0,4.8,34.87,174,27,7.49,10380.36,1.6828886316547182,4.651588203781375,4.802021903959562,1.731867452962651,35.85569767441861,0.2328408140507388,113.3262,5871.15536,0.2251515745341254,0
C02239,11-01-2025,Video,South,CTV,Gen Z,Leads,218444,4702.0,2.15,6622.36,289.0,6.15,53.84,125,32,6.02,25633.11,3.870106713209006,2.152486896015015,6.1450138209653415,1.4081139698065064,22.835724137931035,0.1401805251641138,57.7,6215.08486,0.18088639425717976,0
C02240,30-06-2025,Social,Central,Tablet,Gen X,Sales,123138,2121.0,1.72,838.88,43.0,2.03,41.52,275,49,8.85,2816.98,3.3540267657284373,1.722443742437408,2.0263901979264842,0.39532516493873704,19.065454545454546,0.13129115710253997,160.82,821.850736,0.2657668567298171,0
C02241,03-05-2024,Affiliate,South,Mobile,Millennials,Traffic,82645,941.0,1.14,392.86,19.0,2.02,28.16,104,42,6.23,1840.95,4.674122784745848,1.1385910993877502,2.0169851380042463,0.4170488322717622,19.643,0.07204389574759945,74.71359999999999,384.924228,0.18706084125383804,0
C02242,01-10-2025,Display,West,CTV,Millennials,Sales,240760,2576.0,1.07,1385.73,0.0,0.0,49.78,103,48,6.41,335.88,0.24221009136601934,1.0699407296032164,0.0,0.5377299185098953,1385.73,0.0,51.7266,1385.73,0.19230123153665862,0
C02244,20-05-2025,Affiliate,East,Mobile,Millennials,Sales,38355,843.0,2.2,1076.19,42.0,4.98,62.97,219,40,8.96,1754.74,1.6289976698632553,2.197830847846491,4.976303317535545,1.27510663507109,25.02767441860465,0.1704892918555573,81.0957,1022.5957380000001,0.26913266654677115,0
C02245,23-02-2025,Search,North,Desktop,Gen Z,Sales,147293,7679.0,5.21,18927.74,434.0,5.65,38.25,79,34,5.54,42379.24,2.238883306548666,5.213382758292938,5.651041666666667,2.4645494791666667,43.512045977011496,0.11371974522292994,48.78249999999999,17858.32269,0.16642775420679679,1
C02246,31-07-2024,Social,East,Mobile,Boomers,App Installs,70822,1887.0,2.66,1788.36,108.0,5.72,58.4,184,44,8.31,11362.63,6.350108418652479,2.664388687290852,5.720338983050848,0.9472245762711864,16.40697247706422,0.1771851851851852,76.54400000000001,1686.0658079999998,0.2496694114462737,0
C02247,30-01-2024,Video,East,Tablet,Gen Z,App Installs,268878,10388.0,3.86,26118.27,167.0,1.61,35.25,283,28,7.12,20977.6,0.8031464891629819,3.8634478706035056,1.6074694388295314,2.5140311868322263,155.46589285714285,0.12569103448275862,183.24249999999998,25697.765853,0.21384323142450845,0
C02248,19-05-2024,Search,East,CTV,Millennials,Traffic,107490,5081.0,4.73,8702.12,301.0,5.92,68.42,150,27,6.5,14200.66,1.6316746178382004,4.726907368989031,5.922865013774105,1.7123415977961434,28.81496688741722,0.12791702679343128,47.37,8186.954496,0.19525167945694963,0
C02249,10-04-2025,Video,Central,CTV,Gen X,Awareness,231284,8261.0,3.57,10756.72,174.0,2.11,36.96,193,31,5.92,13549.29,1.2594945769177857,3.5717837300300497,2.1060275962236745,1.3019511014282255,61.466971428571426,0.10727871443624866,121.66720000000001,10529.753208,0.1778105193110496,1
C02250,18-04-2024,Video,East,Tablet,Gen Z,Awareness,251757,6956.0,2.76,7662.87,415.0,5.97,44.6,176,39,5.87,37038.84,4.832916007186969,2.7629707894088766,5.965214891476211,1.1014618369987064,18.420360576923077,0.23042105263157892,97.504,7205.396661,0.17656298710917895,0
C02251,14-05-2025,Affiliate,West,CTV,Millennials,Leads,137119,4386.0,3.2,2138.97,201.0,4.58,45.69,138,35,7.6,28149.6,13.154203096305089,3.1986581096849473,4.581718714383406,0.4875700934579439,10.588960396039603,0.13536945812807882,74.9478,2041.005174,0.22832444614839922,0
C02252,16-04-2024,Social,West,Desktop,Gen X,App Installs,177395,5213.0,2.94,6669.27,163.0,3.13,41.21,229,51,7.31,15554.48,2.3319116017792383,2.9386231933076283,3.126198695818949,1.2791081703107021,40.66628048780488,0.1698104714522625,134.6291,6460.521849000001,0.2196349490021986,0
